Date,Cost,Credit,Balance,Type
5/10/2020,$3.21,$0.00,$2746.32,Print
5/10/2020,$2.74,$0.00,$2749.53,Print
5/10/2020,$3.23,$0.00,$2752.27,Print
5/10/2020,$2.76,$0.00,$2755.50,Print
5/10/2020,$3.23,$0.00,$2758.26,Print
5/10/2020,$2.78,$0.00,$2761.49,Print
5/10/2020,$2.84,$0.00,$2764.27,Print
5/10/2020,$2.84,$0.00,$2767.11,Print
5/10/2020,$3.25,$0.00,$2769.95,Print
5/10/2020,$2.74,$0.00,$2773.20,Print
5/10/2020,$3.31,$0.00,$2775.94,Print
5/10/2020,$3.21,$0.00,$2779.25,Print
5/10/2020,$2.84,$0.00,$2782.46,Print
5/10/2020,$2.78,$0.00,$2785.30,Print
5/10/2020,$3.31,$0.00,$2788.08,Print
5/10/2020,$3.21,$0.00,$2791.39,Print
5/10/2020,$3.21,$0.00,$2794.60,Print
5/10/2020,$3.25,$0.00,$2797.81,Print
5/10/2020,$2.78,$0.00,$2801.06,Print
5/10/2020,$3.97,$0.00,$2803.84,Print
5/10/2020,$2.74,$0.00,$2807.81,Print
5/10/2020,$2.76,$0.00,$2810.55,Print
5/10/2020,$2.74,$0.00,$2813.31,Print
5/10/2020,$2.74,$0.00,$2816.05,Print
5/10/2020,$2.76,$0.00,$2818.79,Print
5/10/2020,$3.05,$0.00,$2821.55,Print
5/10/2020,$2.74,$0.00,$2824.60,Print
5/10/2020,$2.74,$0.00,$2827.34,Print
5/10/2020,$3.52,$0.00,$2830.08,Print
5/10/2020,$2.76,$0.00,$2833.60,Print
5/10/2020,$2.78,$0.00,$2836.36,Print
5/10/2020,$2.74,$0.00,$2839.14,Print
5/10/2020,$2.74,$0.00,$2841.88,Print
5/10/2020,$2.76,$0.00,$2844.62,Print
5/10/2020,$3.31,$0.00,$2847.38,Print
5/10/2020,$2.76,$0.00,$2850.69,Print
5/10/2020,$2.84,$0.00,$2853.45,Print
5/10/2020,$2.74,$0.00,$2856.29,Print
5/10/2020,$2.78,$0.00,$2859.03,Print
5/10/2020,$2.84,$0.00,$2861.81,Print
5/10/2020,$2.84,$0.00,$2864.65,Print
5/10/2020,$2.84,$0.00,$2867.49,Print
5/10/2020,$2.78,$0.00,$2870.33,Print
5/10/2020,$2.76,$0.00,$2873.11,Print
5/10/2020,$3.23,$0.00,$2875.87,Print
5/10/2020,$2.78,$0.00,$2879.10,Print
5/10/2020,$2.84,$0.00,$2881.88,Print
5/10/2020,$2.78,$0.00,$2884.72,Print
5/10/2020,$2.84,$0.00,$2887.50,Print
5/10/2020,$2.78,$0.00,$2890.34,Print
5/10/2020,$2.78,$0.00,$2893.12,Print
5/10/2020,$2.76,$0.00,$2895.90,Print
5/10/2020,$2.78,$0.00,$2898.66,Print
5/10/2020,$2.78,$0.00,$2901.44,Print
5/10/2020,$2.84,$0.00,$2904.22,Print
5/10/2020,$2.74,$0.00,$2907.06,Print
5/10/2020,$2.76,$0.00,$2909.80,Print
5/10/2020,$2.84,$0.00,$2912.56,Print
5/10/2020,$2.78,$0.00,$2915.40,Print
5/10/2020,$2.76,$0.00,$2918.18,Print
5/10/2020,$2.78,$0.00,$2920.94,Print
5/10/2020,$2.84,$0.00,$2923.72,Print
5/10/2020,$2.74,$0.00,$2926.56,Print
5/10/2020,$2.78,$0.00,$2929.30,Print
5/10/2020,$2.84,$0.00,$2932.08,Print
5/10/2020,$2.78,$0.00,$2934.92,Print
5/10/2020,$2.84,$0.00,$2937.70,Print
5/10/2020,$2.74,$0.00,$2940.54,Print
5/10/2020,$2.78,$0.00,$2943.28,Print
5/10/2020,$2.84,$0.00,$2946.06,Print
5/10/2020,$2.84,$0.00,$2948.90,Print
5/10/2020,$2.76,$0.00,$2951.74,Print
5/10/2020,$8.12,$0.00,$2954.50,Print
5/10/2020,$2.78,$0.00,$2962.62,Print
5/10/2020,$2.84,$0.00,$2965.40,Print
5/10/2020,$2.84,$0.00,$2968.24,Print
5/10/2020,$2.84,$0.00,$2971.08,Print
5/10/2020,$2.78,$0.00,$2973.92,Print
5/10/2020,$2.76,$0.00,$2976.70,Print
5/10/2020,$2.84,$0.00,$2979.46,Print
5/10/2020,$2.78,$0.00,$2982.30,Print
5/10/2020,$2.84,$0.00,$2985.08,Print
5/10/2020,$3.23,$0.00,$2987.92,Print
5/10/2020,$3.31,$0.00,$2991.15,Print
5/10/2020,$2.84,$0.00,$2994.46,Print
5/10/2020,$2.74,$0.00,$2997.30,Print
5/10/2020,$2.84,$0.00,$3000.04,Print
5/10/2020,$2.76,$0.00,$3002.88,Print
5/10/2020,$2.84,$0.00,$3005.64,Print
5/10/2020,$2.78,$0.00,$3008.48,Print
5/10/2020,$2.84,$0.00,$3011.26,Print
5/10/2020,$2.74,$0.00,$3014.10,Print
5/10/2020,$2.78,$0.00,$3016.84,Print
5/10/2020,$2.84,$0.00,$3019.62,Print
5/10/2020,$2.76,$0.00,$3022.46,Print
5/10/2020,$2.74,$0.00,$3025.22,Print
5/10/2020,$2.84,$0.00,$3027.96,Print
5/10/2020,$2.76,$0.00,$3030.80,Print
5/10/2020,$2.84,$0.00,$3033.56,Print
5/10/2020,$2.78,$0.00,$3036.40,Print
5/10/2020,$2.76,$0.00,$3039.18,Print
5/10/2020,$2.84,$0.00,$3041.94,Print
5/10/2020,$2.78,$0.00,$3044.78,Print
5/10/2020,$2.78,$0.00,$3047.56,Print
5/10/2020,$2.74,$0.00,$3050.34,Print
5/10/2020,$2.78,$0.00,$3053.08,Print
5/10/2020,$2.78,$0.00,$3055.86,Print
5/10/2020,$2.74,$0.00,$3058.64,Print
5/10/2020,$3.25,$0.00,$3061.38,Print
5/10/2020,$2.84,$0.00,$3064.63,Print
5/10/2020,$2.78,$0.00,$3067.47,Print
5/10/2020,$2.84,$0.00,$3070.25,Print
5/10/2020,$2.78,$0.00,$3073.09,Print
5/10/2020,$2.84,$0.00,$3075.87,Print
5/10/2020,$3.31,$0.00,$3078.71,Print
5/10/2020,$2.74,$0.00,$3082.02,Print
5/10/2020,$3.31,$0.00,$3084.76,Print
5/10/2020,$3.23,$0.00,$3088.07,Print
5/10/2020,$2.78,$0.00,$3091.30,Print
5/10/2020,$2.78,$0.00,$3094.08,Print
5/10/2020,$2.93,$0.00,$3096.86,Print
5/10/2020,$2.78,$0.00,$3099.79,Print
5/10/2020,$2.74,$0.00,$3102.57,Print
5/10/2020,$3.23,$0.00,$3105.31,Print
5/10/2020,$2.74,$0.00,$3108.54,Print
5/10/2020,$3.21,$0.00,$3111.28,Print
5/10/2020,$3.25,$0.00,$3114.49,Print
5/10/2020,$4.00,$0.00,$3117.74,Print
5/10/2020,$4.00,$0.00,$3121.74,Print
5/10/2020,$3.21,$0.00,$3125.74,Print
5/10/2020,$3.05,$0.00,$3128.95,Print
5/10/2020,$2.84,$0.00,$3132.00,Print
5/10/2020,$2.74,$0.00,$3134.84,Print
5/10/2020,$3.23,$0.00,$3137.58,Print
5/10/2020,$2.78,$0.00,$3140.81,Print
5/10/2020,$2.74,$0.00,$3143.59,Print
5/10/2020,$2.74,$0.00,$3146.33,Print
5/10/2020,$2.74,$0.00,$3149.07,Print
5/10/2020,$2.76,$0.00,$3151.81,Print
5/10/2020,$2.74,$0.00,$3154.57,Print
5/10/2020,$2.76,$0.00,$3157.31,Print
5/10/2020,$3.21,$0.00,$3160.07,Print
5/10/2020,$2.74,$0.00,$3163.28,Print
5/10/2020,$2.84,$0.00,$3166.02,Print
5/10/2020,$3.97,$0.00,$3168.86,Print
5/10/2020,$2.84,$0.00,$3172.83,Print
5/10/2020,$4.00,$0.00,$3175.67,Print
5/10/2020,$2.84,$0.00,$3179.67,Print
5/10/2020,$3.31,$0.00,$3182.51,Print
5/10/2020,$2.76,$0.00,$3185.82,Print
5/10/2020,$2.78,$0.00,$3188.58,Print
5/10/2020,$2.76,$0.00,$3191.36,Print
5/10/2020,$2.84,$0.00,$3194.12,Print
5/10/2020,$2.84,$0.00,$3196.96,Print
5/10/2020,$5.12,$0.00,$3199.80,Print
5/10/2020,$3.25,$0.00,$3204.92,Print
5/10/2020,$2.76,$0.00,$3208.17,Print
5/10/2020,$2.78,$0.00,$3210.93,Print
5/10/2020,$2.78,$0.00,$3213.71,Print
5/10/2020,$2.74,$0.00,$3216.49,Print
5/10/2020,$2.76,$0.00,$3219.23,Print
5/10/2020,$2.76,$0.00,$3221.99,Print
5/10/2020,$2.74,$0.00,$3224.75,Print
5/10/2020,$2.76,$0.00,$3227.49,Print
5/10/2020,$2.78,$0.00,$3230.25,Print
5/10/2020,$2.74,$0.00,$3233.03,Print
5/10/2020,$2.74,$0.00,$3235.77,Print
5/10/2020,$2.74,$0.00,$3238.51,Print
5/10/2020,$2.84,$0.00,$3241.25,Print
5/10/2020,$2.76,$0.00,$3244.09,Print
5/10/2020,$2.76,$0.00,$3246.85,Print
5/10/2020,$2.84,$0.00,$3249.61,Print
5/10/2020,$2.84,$0.00,$3252.45,Print
5/10/2020,$3.05,$0.00,$3255.29,Print
5/10/2020,$2.84,$0.00,$3258.34,Print
5/10/2020,$2.74,$0.00,$3261.18,Print
5/10/2020,$3.05,$0.00,$3263.92,Print
5/10/2020,$2.76,$0.00,$3266.97,Print
5/10/2020,$3.05,$0.00,$3269.73,Print
5/10/2020,$3.18,$0.00,$3272.78,Print
5/10/2020,$3.25,$0.00,$3275.96,Print
5/10/2020,$2.78,$0.00,$3279.21,Print
5/10/2020,$2.76,$0.00,$3281.99,Print
5/10/2020,$3.52,$0.00,$3284.75,Print
5/10/2020,$2.78,$0.00,$3288.27,Print
5/10/2020,$3.23,$0.00,$3291.05,Print
5/10/2020,$2.78,$0.00,$3294.28,Print
5/10/2020,$3.21,$0.00,$3297.06,Print
5/10/2020,$2.84,$0.00,$3300.27,Print
5/10/2020,$2.78,$0.00,$3303.11,Print
5/10/2020,$2.78,$0.00,$3305.89,Print
5/10/2020,$2.76,$0.00,$3308.67,Print
5/10/2020,$2.74,$0.00,$3311.43,Print
5/10/2020,$2.84,$0.00,$3314.17,Print
5/10/2020,$2.74,$0.00,$3317.01,Print
5/10/2020,$2.93,$0.00,$3319.75,Print
5/10/2020,$2.74,$0.00,$3322.68,Print
5/10/2020,$8.76,$0.00,$3325.42,Print
5/10/2020,$2.74,$0.00,$3334.18,Print
5/10/2020,$2.74,$0.00,$3336.92,Print
5/10/2020,$2.84,$0.00,$3339.66,Print
5/10/2020,$3.23,$0.00,$3342.50,Print
5/10/2020,$2.78,$0.00,$3345.73,Print
5/10/2020,$2.84,$0.00,$3348.51,Print
5/10/2020,$2.78,$0.00,$3351.35,Print
5/10/2020,$2.74,$0.00,$3354.13,Print
5/10/2020,$2.78,$0.00,$3356.87,Print
5/10/2020,$2.76,$0.00,$3359.65,Print
5/10/2020,$3.21,$0.00,$3362.41,Print
5/10/2020,$2.76,$0.00,$3365.62,Print
5/10/2020,$3.25,$0.00,$3368.38,Print
5/10/2020,$2.74,$0.00,$3371.63,Print
5/10/2020,$2.74,$0.00,$3374.37,Print
5/10/2020,$2.76,$0.00,$3377.11,Print
5/10/2020,$2.84,$0.00,$3379.87,Print
5/10/2020,$2.78,$0.00,$3382.71,Print
5/10/2020,$2.78,$0.00,$3385.49,Print
5/10/2020,$2.84,$0.00,$3388.27,Print
5/10/2020,$2.78,$0.00,$3391.11,Print
5/10/2020,$2.76,$0.00,$3393.89,Print
5/10/2020,$2.84,$0.00,$3396.65,Print
5/10/2020,$2.76,$0.00,$3399.49,Print
5/10/2020,$3.52,$0.00,$3402.25,Print
5/10/2020,$3.21,$0.00,$3405.77,Print
5/10/2020,$2.78,$0.00,$3408.98,Print
5/10/2020,$2.74,$0.00,$3411.76,Print
5/10/2020,$2.84,$0.00,$3414.50,Print
5/10/2020,$2.76,$0.00,$3417.34,Print
5/10/2020,$3.21,$0.00,$3420.10,Print
5/10/2020,$2.84,$0.00,$3423.31,Print
5/10/2020,$3.25,$0.00,$3426.15,Print
5/10/2020,$2.74,$0.00,$3429.40,Print
5/10/2020,$2.74,$0.00,$3432.14,Print
5/10/2020,$2.84,$0.00,$3434.88,Print
5/10/2020,$2.76,$0.00,$3437.72,Print
5/10/2020,$2.74,$0.00,$3440.48,Print
5/10/2020,$2.74,$0.00,$3443.22,Print
5/10/2020,$2.78,$0.00,$3445.96,Print
5/10/2020,$2.78,$0.00,$3448.74,Print
5/10/2020,$2.78,$0.00,$3451.52,Print
5/10/2020,$2.76,$0.00,$3454.30,Print
5/10/2020,$2.76,$0.00,$3457.06,Print
5/10/2020,$2.74,$0.00,$3459.82,Print
5/10/2020,$3.39,$0.00,$3462.56,Print
5/10/2020,$3.25,$0.00,$3465.95,Print
5/10/2020,$2.74,$0.00,$3469.20,Print
5/10/2020,$2.74,$0.00,$3471.94,Print
5/10/2020,$3.25,$0.00,$3474.68,Print
5/10/2020,$3.25,$0.00,$3477.93,Print
5/10/2020,$2.74,$0.00,$3481.18,Print
5/10/2020,$3.31,$0.00,$3483.92,Print
5/10/2020,$3.31,$0.00,$3487.23,Print
5/10/2020,$2.84,$0.00,$3490.54,Print
5/10/2020,$3.21,$0.00,$3493.38,Print
5/10/2020,$3.21,$0.00,$3496.59,Print
5/10/2020,$3.25,$0.00,$3499.80,Print
5/10/2020,$2.84,$0.00,$3503.05,Print
5/10/2020,$3.25,$0.00,$3505.89,Print
5/10/2020,$2.74,$0.00,$3509.14,Print
5/10/2020,$2.78,$0.00,$3511.88,Print
5/10/2020,$3.23,$0.00,$3514.66,Print
5/10/2020,$2.78,$0.00,$3517.89,Print
5/10/2020,$4.08,$0.00,$3520.67,Print
5/10/2020,$3.05,$0.00,$3524.75,Print
5/10/2020,$2.78,$0.00,$3527.80,Print
5/10/2020,$2.74,$0.00,$3530.58,Print
5/10/2020,$2.74,$0.00,$3533.32,Print
5/10/2020,$2.93,$0.00,$3536.06,Print
5/10/2020,$2.84,$0.00,$3538.99,Print
5/10/2020,$2.84,$0.00,$3541.83,Print
5/10/2020,$2.78,$0.00,$3544.67,Print
5/10/2020,$2.84,$0.00,$3547.45,Print
5/10/2020,$2.74,$0.00,$3550.29,Print
5/10/2020,$2.76,$0.00,$3553.03,Print
5/10/2020,$2.74,$0.00,$3555.79,Print
5/10/2020,$2.84,$0.00,$3558.53,Print
5/10/2020,$2.78,$0.00,$3561.37,Print
5/10/2020,$2.84,$0.00,$3564.15,Print
5/10/2020,$2.78,$0.00,$3566.99,Print
5/10/2020,$2.76,$0.00,$3569.77,Print
5/10/2020,$3.23,$0.00,$3572.53,Print
5/10/2020,$2.78,$0.00,$3575.76,Print
5/10/2020,$2.74,$0.00,$3578.54,Print
5/10/2020,$2.78,$0.00,$3581.28,Print
5/10/2020,$4.18,$0.00,$3584.06,Print
5/10/2020,$2.74,$0.00,$3588.24,Print
5/10/2020,$2.76,$0.00,$3590.98,Print
5/10/2020,$2.84,$0.00,$3593.74,Print
5/10/2020,$2.78,$0.00,$3596.58,Print
5/10/2020,$2.74,$0.00,$3599.36,Print
5/10/2020,$2.78,$0.00,$3602.10,Print
5/10/2020,$2.84,$0.00,$3604.88,Print
5/10/2020,$3.21,$0.00,$3607.72,Print
5/10/2020,$4.00,$0.00,$3610.93,Print
5/10/2020,$2.76,$0.00,$3614.93,Print
5/10/2020,$2.74,$0.00,$3617.69,Print
5/10/2020,$2.74,$0.00,$3620.43,Print
5/10/2020,$2.74,$0.00,$3623.17,Print
5/10/2020,$5.12,$0.00,$3625.91,Print
5/10/2020,$2.76,$0.00,$3631.03,Print
5/10/2020,$2.76,$0.00,$3633.79,Print
5/10/2020,$2.78,$0.00,$3636.55,Print
5/10/2020,$2.84,$0.00,$3639.33,Print
5/10/2020,$2.74,$0.00,$3642.17,Print
5/10/2020,$2.74,$0.00,$3644.91,Print
5/10/2020,$2.78,$0.00,$3647.65,Print
5/10/2020,$2.74,$0.00,$3650.43,Print
5/10/2020,$3.31,$0.00,$3653.17,Print
5/10/2020,$3.25,$0.00,$3656.48,Print
5/10/2020,$2.78,$0.00,$3659.73,Print
5/10/2020,$2.76,$0.00,$3662.51,Print
5/10/2020,$5.27,$0.00,$3665.27,Print
5/10/2020,$2.78,$0.00,$3670.54,Print
5/10/2020,$2.78,$0.00,$3673.32,Print
5/10/2020,$3.23,$0.00,$3676.10,Print
5/10/2020,$2.78,$0.00,$3679.33,Print
5/10/2020,$2.74,$0.00,$3682.11,Print
5/10/2020,$5.08,$0.00,$3684.85,Print
5/10/2020,$2.74,$0.00,$3689.93,Print
5/10/2020,$3.93,$0.00,$3692.67,Print
5/10/2020,$5.12,$0.00,$3696.60,Print
5/10/2020,$4.00,$0.00,$3701.72,Print
5/10/2020,$2.84,$0.00,$3705.72,Print
5/10/2020,$2.93,$0.00,$3708.56,Print
5/10/2020,$3.25,$0.00,$3711.49,Print
5/10/2020,$2.84,$0.00,$3714.74,Print
5/10/2020,$2.78,$0.00,$3717.58,Print
5/10/2020,$2.74,$0.00,$3720.36,Print
5/10/2020,$2.74,$0.00,$3723.10,Print
5/10/2020,$2.84,$0.00,$3725.84,Print
5/10/2020,$2.74,$0.00,$3728.68,Print
5/10/2020,$3.97,$0.00,$3731.42,Print
5/10/2020,$2.76,$0.00,$3735.39,Print
5/10/2020,$2.76,$0.00,$3738.15,Print
5/10/2020,$2.78,$0.00,$3740.91,Print
5/10/2020,$2.84,$0.00,$3743.69,Print
5/10/2020,$2.84,$0.00,$3746.53,Print
5/10/2020,$2.84,$0.00,$3749.37,Print
5/10/2020,$3.21,$0.00,$3752.21,Print
5/10/2020,$2.76,$0.00,$3755.42,Print
5/10/2020,$4.00,$0.00,$3758.18,Print
5/10/2020,$2.74,$0.00,$3762.18,Print
5/10/2020,$3.21,$0.00,$3764.92,Print
5/10/2020,$2.84,$0.00,$3768.13,Print
5/10/2020,$2.84,$0.00,$3770.97,Print
5/10/2020,$2.76,$0.00,$3773.81,Print
5/10/2020,$2.84,$0.00,$3776.57,Print
5/10/2020,$2.78,$0.00,$3779.41,Print
5/10/2020,$3.23,$0.00,$3782.19,Print
5/10/2020,$3.23,$0.00,$3785.42,Print
5/10/2020,$2.74,$0.00,$3788.65,Print
5/10/2020,$2.74,$0.00,$3791.39,Print
5/10/2020,$2.76,$0.00,$3794.13,Print
5/10/2020,$2.76,$0.00,$3796.89,Print
5/10/2020,$2.78,$0.00,$3799.65,Print
5/10/2020,$2.76,$0.00,$3802.43,Print
5/10/2020,$2.74,$0.00,$3805.19,Print
5/10/2020,$3.25,$0.00,$3807.93,Print
5/10/2020,$2.78,$0.00,$3811.18,Print
5/10/2020,$2.74,$0.00,$3813.96,Print
5/10/2020,$2.78,$0.00,$3816.70,Print
5/10/2020,$2.76,$0.00,$3819.48,Print
5/10/2020,$2.78,$0.00,$3822.24,Print
5/10/2020,$2.93,$0.00,$3825.02,Print
5/10/2020,$2.76,$0.00,$3827.95,Print
5/10/2020,$2.74,$0.00,$3830.71,Print
5/10/2020,$2.84,$0.00,$3833.45,Print
5/10/2020,$2.74,$0.00,$3836.29,Print
5/10/2020,$2.76,$0.00,$3839.03,Print
5/10/2020,$3.25,$0.00,$3841.79,Print
5/10/2020,$2.78,$0.00,$3845.04,Print
5/10/2020,$2.78,$0.00,$3847.82,Print
5/10/2020,$3.21,$0.00,$3850.60,Print
5/10/2020,$2.74,$0.00,$3853.81,Print
5/10/2020,$2.84,$0.00,$3856.55,Print
5/10/2020,$2.76,$0.00,$3859.39,Print
5/10/2020,$2.84,$0.00,$3862.15,Print
5/10/2020,$2.78,$0.00,$3864.99,Print
5/10/2020,$2.78,$0.00,$3867.77,Print
5/10/2020,$2.78,$0.00,$3870.55,Print
5/10/2020,$2.84,$0.00,$3873.33,Print
5/10/2020,$2.84,$0.00,$3876.17,Print
5/10/2020,$2.74,$0.00,$3879.01,Print
5/10/2020,$2.78,$0.00,$3881.75,Print
5/10/2020,$2.78,$0.00,$3884.53,Print
5/10/2020,$2.74,$0.00,$3887.31,Print
5/10/2020,$2.84,$0.00,$3890.05,Print
5/10/2020,$2.78,$0.00,$3892.89,Print
5/10/2020,$2.84,$0.00,$3895.67,Print
5/10/2020,$2.76,$0.00,$3898.51,Print
5/10/2020,$2.76,$0.00,$3901.27,Print
5/10/2020,$3.05,$0.00,$3904.03,Print
5/10/2020,$3.25,$0.00,$3907.08,Print
5/10/2020,$3.23,$0.00,$3910.33,Print
5/10/2020,$3.25,$0.00,$3913.56,Print
5/10/2020,$3.39,$0.00,$3916.81,Print
5/10/2020,$2.74,$0.00,$3920.20,Print
5/10/2020,$2.76,$0.00,$3922.94,Print
5/10/2020,$3.31,$0.00,$3925.70,Print
5/10/2020,$2.84,$0.00,$3929.01,Print
5/10/2020,$5.40,$0.00,$3931.85,Print
5/10/2020,$2.84,$0.00,$3937.25,Print
5/10/2020,$2.76,$0.00,$3940.09,Print
5/10/2020,$3.31,$0.00,$3942.85,Print
5/10/2020,$2.78,$0.00,$3946.16,Print
5/10/2020,$2.74,$0.00,$3948.94,Print
5/10/2020,$2.78,$0.00,$3951.68,Print
5/10/2020,$2.74,$0.00,$3954.46,Print
5/10/2020,$2.76,$0.00,$3957.20,Print
5/10/2020,$2.74,$0.00,$3959.96,Print
5/10/2020,$2.76,$0.00,$3962.70,Print
5/10/2020,$2.76,$0.00,$3965.46,Print
5/10/2020,$2.84,$0.00,$3968.22,Print
5/10/2020,$2.76,$0.00,$3971.06,Print
5/10/2020,$2.78,$0.00,$3973.82,Print
5/10/2020,$2.76,$0.00,$3976.60,Print
5/10/2020,$2.84,$0.00,$3979.36,Print
5/10/2020,$2.76,$0.00,$3982.20,Print
5/10/2020,$2.76,$0.00,$3984.96,Print
5/10/2020,$2.74,$0.00,$3987.72,Print
5/10/2020,$2.84,$0.00,$3990.46,Print
5/10/2020,$2.74,$0.00,$3993.30,Print
5/10/2020,$2.74,$0.00,$3996.04,Print
5/10/2020,$2.84,$0.00,$3998.78,Print
5/10/2020,$2.76,$0.00,$4001.62,Print
5/10/2020,$3.31,$0.00,$4004.38,Print
5/10/2020,$2.76,$0.00,$4007.69,Print
5/10/2020,$2.74,$0.00,$4010.45,Print
5/10/2020,$2.78,$0.00,$4013.19,Print
5/10/2020,$2.78,$0.00,$4015.97,Print
5/10/2020,$2.78,$0.00,$4018.75,Print
5/10/2020,$2.74,$0.00,$4021.53,Print
5/10/2020,$2.74,$0.00,$4024.27,Print
5/10/2020,$5.12,$0.00,$4027.01,Print
5/10/2020,$2.78,$0.00,$4032.13,Print
5/10/2020,$2.76,$0.00,$4034.91,Print
5/10/2020,$2.76,$0.00,$4037.67,Print
5/10/2020,$3.23,$0.00,$4040.43,Print
5/10/2020,$2.74,$0.00,$4043.66,Print
5/10/2020,$3.25,$0.00,$4046.40,Print
5/10/2020,$3.21,$0.00,$4049.65,Print
5/10/2020,$2.76,$0.00,$4052.86,Print
5/10/2020,$3.25,$0.00,$4055.62,Print
5/10/2020,$3.25,$0.00,$4058.87,Print
5/10/2020,$2.74,$0.00,$4062.12,Print
5/10/2020,$2.78,$0.00,$4064.86,Print
5/10/2020,$3.21,$0.00,$4067.64,Print
5/10/2020,$3.25,$0.00,$4070.85,Print
5/10/2020,$3.25,$0.00,$4074.10,Print
5/10/2020,$3.25,$0.00,$4077.35,Print
5/10/2020,$3.25,$0.00,$4080.60,Print
5/10/2020,$4.00,$0.00,$4083.85,Print
5/10/2020,$3.25,$0.00,$4087.85,Print
5/10/2020,$3.23,$0.00,$4091.10,Print
5/10/2020,$2.84,$0.00,$4094.33,Print
5/10/2020,$3.23,$0.00,$4097.17,Print
5/10/2020,$3.25,$0.00,$4100.40,Print
5/10/2020,$4.32,$0.00,$4103.65,Print
5/10/2020,$3.25,$0.00,$4107.97,Print
5/10/2020,$3.21,$0.00,$4111.22,Print
5/10/2020,$4.32,$0.00,$4114.43,Print
5/10/2020,$2.84,$0.00,$4118.75,Print
5/10/2020,$2.84,$0.00,$4121.59,Print
5/10/2020,$3.25,$0.00,$4124.43,Print
5/10/2020,$3.52,$0.00,$4127.68,Print
5/10/2020,$4.08,$0.00,$4131.20,Print
5/10/2020,$2.84,$0.00,$4135.28,Print
5/10/2020,$3.25,$0.00,$4138.12,Print
5/10/2020,$3.23,$0.00,$4141.37,Print
5/10/2020,$3.25,$0.00,$4144.60,Print
5/10/2020,$3.93,$0.00,$4147.85,Print
5/10/2020,$3.25,$0.00,$4151.78,Print
5/10/2020,$3.25,$0.00,$4155.03,Print
5/10/2020,$2.84,$0.00,$4158.28,Print
5/10/2020,$2.78,$0.00,$4161.12,Print
5/10/2020,$2.84,$0.00,$4163.90,Print
5/10/2020,$2.78,$0.00,$4166.74,Print
5/10/2020,$2.74,$0.00,$4169.52,Print
5/10/2020,$2.78,$0.00,$4172.26,Print
5/10/2020,$3.21,$0.00,$4175.04,Print
5/10/2020,$2.78,$0.00,$4178.25,Print
5/10/2020,$2.93,$0.00,$4181.03,Print
5/10/2020,$3.21,$0.00,$4183.96,Print
5/10/2020,$2.74,$0.00,$4187.17,Print
5/10/2020,$3.31,$0.00,$4189.91,Print
5/10/2020,$4.08,$0.00,$4193.22,Print
5/10/2020,$3.21,$0.00,$4197.30,Print
5/10/2020,$3.25,$0.00,$4200.51,Print
5/10/2020,$3.25,$0.00,$4203.76,Print
5/9/2020,$5.27,$0.00,$4207.01,Print
5/9/2020,$2.74,$0.00,$4212.28,Print
5/9/2020,$3.25,$0.00,$4215.02,Print
5/9/2020,$3.93,$0.00,$4218.27,Print
5/9/2020,$5.08,$0.00,$4222.20,Print
5/9/2020,$2.78,$0.00,$4227.28,Print
5/9/2020,$2.78,$0.00,$4230.06,Print
5/9/2020,$2.84,$0.00,$4232.84,Print
5/9/2020,$2.78,$0.00,$4235.68,Print
5/9/2020,$3.31,$0.00,$4238.46,Print
5/9/2020,$2.78,$0.00,$4241.77,Print
5/9/2020,$2.74,$0.00,$4244.55,Print
5/9/2020,$2.74,$0.00,$4247.29,Print
5/9/2020,$2.78,$0.00,$4250.03,Print
5/9/2020,$2.74,$0.00,$4252.81,Print
5/9/2020,$2.78,$0.00,$4255.55,Print
5/9/2020,$3.31,$0.00,$4258.33,Print
5/9/2020,$2.74,$0.00,$4261.64,Print
5/9/2020,$2.84,$0.00,$4264.38,Print
5/9/2020,$2.78,$0.00,$4267.22,Print
5/9/2020,$2.84,$0.00,$4270.00,Print
5/9/2020,$2.78,$0.00,$4272.84,Print
5/9/2020,$2.78,$0.00,$4275.62,Print
5/9/2020,$2.74,$0.00,$4278.40,Print
5/9/2020,$2.74,$0.00,$4281.14,Print
5/9/2020,$2.78,$0.00,$4283.88,Print
5/9/2020,$3.31,$0.00,$4286.66,Print
5/9/2020,$2.78,$0.00,$4289.97,Print
5/9/2020,$2.74,$0.00,$4292.75,Print
5/9/2020,$2.78,$0.00,$4295.49,Print
5/9/2020,$2.78,$0.00,$4298.27,Print
5/9/2020,$5.04,$0.00,$4301.05,Print
5/9/2020,$3.31,$0.00,$4306.09,Print
5/9/2020,$2.76,$0.00,$4309.40,Print
5/9/2020,$2.78,$0.00,$4312.16,Print
5/9/2020,$3.31,$0.00,$4314.94,Print
5/9/2020,$3.21,$0.00,$4318.25,Print
5/9/2020,$3.21,$0.00,$4321.46,Print
5/9/2020,$3.21,$0.00,$4324.67,Print
5/9/2020,$3.25,$0.00,$4327.88,Print
5/9/2020,$3.21,$0.00,$4331.13,Print
5/9/2020,$2.84,$0.00,$4334.34,Print
5/9/2020,$3.25,$0.00,$4337.18,Print
5/9/2020,$3.25,$0.00,$4340.43,Print
5/9/2020,$3.25,$0.00,$4343.68,Print
5/9/2020,$3.25,$0.00,$4346.93,Print
5/9/2020,$3.21,$0.00,$4350.18,Print
5/9/2020,$3.31,$0.00,$4353.39,Print
